PC1,PC2,PC3,PC4,PC5,PC6,PC7,Churn_Label,Next_Month_Spend_Label
1.1705105685092916,-0.2549796714609184,-1.1382847597303767,0.5673234659769895,-0.11007489577835078,0.7226496097215638,0.4430516191986916,0,58
2.7889056289598595,1.421269474784602,-1.1382456342484237,1.100204205486077,0.9169504614009987,-0.6510185167231632,0.5209267272522164,0,98
-1.7747529555100305,1.1657241344367093,-1.3762012860848136,-0.5603363414036847,-0.0508699877652495,0.7251032394628807,0.44825163771391074,0,57
-1.4027342166327197,2.0093495076489933,0.6585888508140927,-1.2489244454389181,0.7972493163412722,-0.6432179090765955,-0.45168416494629393,1,68
-1.2916228482254533,-3.1860369658290755,-1.8931674011872321,0.07452700667174615,-0.017631788874163903,0.6019498523140157,0.3227589154274607,0,0
2.4514915438505946,1.046723314852085,1.4945106585671015,-0.20551336683618449,-0.5651170819500063,0.11533463763583654,0.55443267856223,1,78
0.001920088497366686,-0.1417088341976046,0.7121277706501118,-0.3088279864245927,0.19460317778560948,-0.7018903333029969,0.4918627218860734,1,46
-2.3483849219289876,-0.7122155413197752,0.43586370668589314,0.6206988494927742,0.8841986729779137,-0.1556974277652163,-0.533101989316381,1,13
-1.637052718065792,0.3023111947721697,0.6660345497131742,-0.3946108512857833,-0.019555905532926042,-0.7381278506577378,-0.5209952921863976,1,40
-0.37816983315083025,-2.387048440646535,-0.49451230672715163,0.4591133127877779,-1.7325571486939388,-0.07783865651144833,0.3717602704602778,0,1
1.8894043196988517,0.568727770894751,0.2997439738309841,-1.4047044481234905,0.3425665308834113,0.8772948680240873,0.5124278476342177,1,74
0.017495343877262353,-0.33133192323459887,0.7677926028522534,-0.6999408519877145,-0.36645255035676,0.7457200759638651,0.4828994697552792,1,50
1.177383634539419,-1.484713776886286,0.8022882011760977,-0.7567348645851791,1.2755692104650886,0.7463785846299125,0.48866705899626484,1,48
-0.18262733433704187,-0.0821404107471023,-1.9142382210998823,-0.34903577078561937,-0.09992739792788499,-0.6738909517553777,-0.5754942399656403,0,54
-0.5263152935838157,2.0942835823352595,-1.6949544629933315,-0.073541600968336,0.5345184757742358,0.043019685536515195,-0.4760468317217678,0,92
0.09822216077276422,0.17566370435454004,-0.24677622176127245,-0.7785293637718705,0.5450789185316389,0.7648290860401059,-0.5140061360763886,0,61
-2.1202812777149305,-0.3381503665537215,2.0530525919537967,-1.0423949472126395,0.05083490513316248,-0.03454062970064617,-0.4512660796837987,1,40
0.9580736080976914,0.14015649518831874,-0.6735435190113594,-0.26491686121585717,-0.7249582706528638,0.06850087355886675,0.47023080503516734,0,69
-1.1048268456254429,-1.062044236011915,-0.2629455644077218,-1.8344195215798116,-0.9766911574085496,0.7758048175774248,0.41257661332036355,0,30
-2.6867507603671843,-1.7875037557511664,1.2295446964580203,-0.03178733332846947,0.4766087264716276,0.5574487261837746,0.4564988100458973,1,10
-1.3290213761605925,2.683083892520275,0.8265209000676613,1.552524929760674,1.008294150060005,-0.10149267218839385,-0.41003043892628444,1,78
-0.6547739872911766,1.5038655706118396,-0.035662618116383736,0.8738255073234313,-0.5939131208673445,0.6753658806970617,0.5141405000458581,1,74
1.5566992478507102,-0.518103120189217,0.4059672035791641,1.2419567363285797,0.15641388135180007,0.6680320064778738,-0.5112162846847991,1,61
-2.2558295354596303,0.7703887317153603,0.9517656935234415,-1.7673906366013077,0.08894373647375584,0.7528985001651487,-0.4841146916109348,1,57
2.082650023368645,0.996245693854901,-0.1322934748995952,-1.0277303419128194,0.643202277052217,-0.5507714489655728,0.516644520978667,1,79
-1.7502304224960916,1.5374422164353745,-0.15838604503909084,-1.3595726247644015,-0.05894018478895632,0.06394862534140248,0.5265948449428182,0,69
-2.021417042163546,-1.1334198249339895,-1.4318260835761245,-0.9993886785890499,-0.7749257933934091,-0.7209846945966267,-0.6343025829668252,0,24
0.9468861415742628,-0.10773265464944146,1.4202692847523315,2.217696779777281,0.4603890828972018,-0.13135175641020064,0.5534501272396837,1,59
1.0844277150823944,0.05926726376042858,0.4359339239100269,1.284633596895004,-1.4526938369807192,0.6817547382090923,-0.5403206001866699,1,57
-1.7441914632112698,-2.5776450877490986,-0.9691080484978595,1.0478890531520968,0.23836342462493304,-0.1886912047297574,0.39423458689858004,0,12
2.0667019697847935,-0.8817321731263474,0.8683040483827857,-0.6229117630739343,1.6103000251136352,0.7760445991153222,-0.5007947982086444,1,49
2.282701729546455,-0.3201306494360828,-1.1822035190305829,1.2752668896317279,-0.8040306801845969,-0.6943508707531498,-0.5674710888677442,0,56
2.1084902789636564,0.6484963193324409,-0.6074925859300391,0.7136446259461834,-1.0911729391517637,0.7733104799947219,0.45640236879498974,0,76
-1.0127731008504792,2.3997822532716917,0.5059278666455633,-1.1466068567757228,0.8257994810237689,0.07910188212529876,-0.4147945240613851,1,83
-0.6265147581124861,0.5992664389251731,-0.8125438716100889,-0.5877794285872826,-1.3059710282552008,0.0522371276059774,-0.5321649209227071,0,62
1.0147075787798834,1.282683605744261,-0.591209082051058,0.2776096000530748,1.8352912644210553,0.031440492284473986,0.537806756174954,1,67
-0.30751443245871685,2.39015788105267,-2.637795546201403,0.3477464960500725,0.4654692959613348,-0.6606161308678151,-0.5449802641054239,0,80
0.0774077742019374,0.5770312009960926,1.4100737661146807,2.1691701463318744,0.44214498129140317,-0.848568357772181,0.5430054210414652,1,70
0.9129137504092084,0.15503603605895716,1.0760668114559535,2.5837221244678785,0.6856829450563006,-0.14970771345110748,-0.4654056920303805,1,52
-3.037999555246696,-1.0900248033714646,0.6063144287837453,0.27201299269680795,-2.986755159731946,0.5874806264553265,0.3916643004043099,0,13
1.166001201011088,-2.7769996225975326,-1.4792481433182245,-0.310701211836286,0.11997562853618002,-0.6986954283097835,0.36947887924484524,0,30
-2.089461664496663,-0.9484454478833632,-1.1377584712352928,0.47137496667374224,1.2387128395284919,-0.133314557233701,-0.5687345253722326,0,17
1.5039525094381574,-1.2376457809527865,0.27622243001615676,-1.6320727554700851,-0.10742190536346638,0.12770611584456518,-0.5222220000500284,0,44
-0.6370696702541684,-1.2551681631917755,1.0709040333201967,-0.9623172207894763,1.2037347204441944,-0.725465987822558,-0.5160002868866189,1,23
-0.3277292764267746,-0.25986854171012636,-1.05854548581004,-1.624484754472773,-1.0772070498552013,-0.6022177504107393,-0.592227205483673,0,51
-1.4659722621473295,-0.5322766406594025,-1.1922591723033429,-0.17411507122230374,0.5260723460331183,-0.7559035139526873,-0.58781483292204,0,32
0.9482229658198035,1.2977934731111735,0.5161855830009682,0.29137355411112725,-0.8087574196664236,0.7643141796035919,0.5148475310000025,1,76
0.15000461764707063,-0.2809593963757589,1.7783122913169331,-0.3327424576485904,-0.8632573662891257,0.7266355115514638,-0.49177757795081223,1,49
-1.1750838771760483,-2.843846611420465,-0.8035766614102241,-0.11151299904542812,-1.0661654448309872,-0.08807116484452845,0.37125924082731954,0,0
-1.605758070327451,0.2519637467033168,-1.3113589267619477,-1.3809507544704256,-0.9946120589303225,-0.6462805478065996,0.40064215290973293,0,37
-1.6734005299825805,0.12582809559783079,-1.4248327875217879,1.1112169773944693,0.18943423009365828,0.5950156351024007,-0.5823771859592567,0,42
-1.487447922975023,-0.7265490974245935,0.6892596611003635,-0.880737251700696,-0.6884355038288534,-0.717412704293042,0.44404384201479663,1,24
-0.9038232403207853,0.9607500347417026,0.5299732854224222,-0.6645939300392172,1.3166062317466949,0.011896162729062932,0.5672028420943107,1,68
0.12817352613826077,-1.7930652251069508,0.5256880835555997,-1.8218047072599086,-0.35614439361360156,0.7893146091101997,0.430959358741543,0,24
-1.0975932591225062,0.5605392855676492,-1.0992441921637606,-0.9918610079073887,-0.39415059834094096,0.7606877526194975,0.43914680065271305,0,58
3.2343872685131725,1.7161155937344108,0.9254822678767859,0.08744605103040266,1.1590318313190267,0.8429597713890595,-0.44276911577970884,1,82
-2.7995489432153313,-1.8712462134017152,-1.2407362791810073,0.28239561931170754,0.7917732054444239,-0.16236117652344953,0.4005771863164408,0,11
-1.002404164680133,-0.6726057135111675,1.4105452401070857,-1.6250250849356622,0.6647094440522756,-0.6783537466820553,-0.5166500348070435,1,34
0.1281879386084833,-1.7049474533361824,-1.7055109976913034,0.11775478688151318,0.4121989506469669,0.6775272542496571,-0.6236471045138555,0,24
1.5886569700087492,-1.4638370161305123,-0.4402956654358763,-1.6102177719973154,-0.6246218795584392,0.13066876374689806,0.44127079312022655,0,39
-0.8548968264538147,1.6508212626071797,-0.060016438445892765,0.9283998274956272,1.2685825667028068,-0.7739463920150895,-0.47732653843387124,1,71
2.568614547558626,0.09620100060853173,-0.19241831357113923,1.0372625298961076,-0.3595479944534435,0.03262557179260132,-0.48700965626851334,1,68
0.13859462778258327,1.630891032816367,1.3526106665124722,0.05236716413895117,-0.42325974168312414,-0.6755268103486627,-0.4467493176850491,1,79
1.3000941724697916,-0.7240430921827322,1.299307527881794,0.2273984842468894,-0.4199222756363166,0.0035111862001785668,0.4985370947207317,1,36
-1.4527409675418947,-1.8208474633373248,-1.7778307494528693,-0.3452058558347033,-0.24064399663549843,-0.7607782304435682,-0.6482191329659663,0,20
0.9838942288093342,-1.7035414816940049,0.5741618986208517,1.8320854571583574,0.8588105670907835,0.5679815219009927,-0.5258431567745452,1,40
0.5510870544559127,1.3844407919217998,0.5328456305254421,1.2735279768832122,0.49355746266163014,-0.7479795811352121,-0.4518153017487772,1,81
-0.8510903441172442,-0.12611965502447553,1.1498839118353508,-1.7258390626481217,0.3743534972896978,0.06424789086552696,0.4970461630450731,1,27
0.1575756195751593,1.8227078449701664,-0.3104800258456082,-0.5363263646536168,-2.405450203514142,0.11767814786228012,-0.508760035779124,0,68
1.1931149281147477,-0.058479023255671975,1.5778554450272257,0.3205237949749172,-1.7081012895673564,-0.6835631534744435,0.48249275505437206,1,59
-0.44769085207910136,-1.5377149578677707,-0.7642168025353776,0.7390459526817879,0.1436255758545615,0.6158571164105673,0.4150092055065857,0,31
1.7040199963634675,-0.974330073284546,0.25913701331322186,-1.0732765212820214,-1.1496646920120739,0.8315538023924807,0.46220567743042074,0,75
1.622639031963267,-0.25421210337224504,-1.2439281507401274,-0.020247148274650406,-0.7811343387473471,-0.6311878594130851,0.41738958954494243,0,52
1.0722250921128667,-0.3723249876914271,-1.5331305945668419,-1.2267485060760914,-0.8372680044788703,-0.5828887199358865,0.38750339686744817,0,40
2.0416743160367234,0.401385162406976,0.03524426513335865,-0.05089387932892104,0.16083647052324382,0.07619924287111139,0.5218450472449063,1,68
-1.1831847474758364,-0.8531910430069306,-2.1282747700238747,0.12854233891796885,0.09093343524838468,0.6593767843704192,-0.5989050422952407,0,42
-0.5915197644073115,-1.7419840046885702,0.35431795266001104,-0.3643856935502024,1.3797707501495613,-0.7708123822089132,0.4500625207341852,1,30
1.8236839349994884,-1.465193966138935,-0.7333079264956909,-0.8344545795612571,-1.6216983973548582,0.8192505308404605,-0.6135109056489995,0,44
1.0012635304779298,1.397294628712699,-0.7949484271252347,1.0150730244985997,-0.7662126568357188,-0.6849609471846261,-0.5298809295310256,0,66
-0.3066911281445052,-0.550897509512856,1.0917085919942442,-0.6293282581089062,0.015417908701102961,-0.70262532344711,0.4912140110515004,1,50
1.7439122433729866,-0.34817697906567024,0.21727087430254727,0.8909170263848527,-0.3880090377544257,0.7046318248394903,-0.5372230056108086,1,57
1.1433988897418401,0.27139657119898003,0.849474520031211,1.6535275400448501,1.1462546843204566,-0.7855799239110819,-0.475065966425088,1,64
1.9684666772868715,0.21807174881864158,0.8791960807257941,-1.2845394293617824,0.9903971230082322,-0.5665059943644761,-0.4737995765221088,1,62
-0.4808790363890904,2.7036604879782415,1.4877411554162192,-0.8366878144458476,0.29837300449618814,0.08514783282001527,-0.39574590358122513,1,79
1.828247071231488,1.5611220915939301,-0.6055371146772929,-1.3779566760916389,-0.10709874106096631,-0.5073053589376,0.5104040354981583,0,88
1.2246693168185732,-1.6886951423239298,-0.9492255170276822,-0.30199365541166245,-1.0790153193504701,-0.6583664365644546,-0.619637839472237,0,30
-2.367800566333186,-2.2397295505471413,0.48216942320612893,-0.05365310190588611,1.6879203706045698,-0.871067794775005,0.43389031491541186,1,10
-0.9220634011312918,-0.2690263115500349,0.6328519135231946,0.4241604516822029,-0.7909914104619853,-0.0629009939987548,-0.5096559020781111,1,41
-1.4268071069469002,0.42213191632873936,0.6420302200294616,0.21520694610254287,-1.0626502068077732,0.662308720005544,-0.5388997638270833,1,31
-1.1770803826370941,-0.49352552221002227,0.22066163355906662,0.22780138424567248,2.050948203694875,-0.09685617086462167,0.5027259443155665,1,27
